,call,call_connect,email,marketing_email,site_visit,is_won,region_Africa,region_Australia,region_Australia/New Zealand,region_Belgium,region_Benelux,region_Canada,region_Central America,region_Central Europe,region_China,region_Eastern Europe,region_Florida,region_France,region_Germany,region_Iberian Peninsula,region_India,region_Italy,region_Japan,region_Mexico,region_Middle East,region_Northern Europe,region_Russia,region_SE Asia,region_Scandinavia,region_South America,region_South Korea,"region_Southern Europe (Portugal, Spain, Italy, etc)",region_The Netherlands,region_US (California),region_US (Florida),region_US (Midwest),region_US (New England),region_US (New York),region_US (Northwest),region_US (South),region_US (Southwest),region_US (Tri-State & Mid-Atlantic),region_US (West Coast & Southwest),region_United Kingdom,region_Western Europe (France and Germany),tier_1,tier_2,tier_3,tier_4,tier_5,has_inbound,has_outbound
001C000001Ruh0qIAB006C0000015l1MkIAI,0.0,2.0,2.0,14.0,42.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RuhI1IAJ006C0000015EaFwIAK,1.0,0.0,2.0,12.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RuhIpIAJ006C0000011e8OYIAY,1.0,0.0,0.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RuhIpIAJ006C0000016Y2gZIAS,7.0,0.0,8.0,0.0,11.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RuhKlIAJ006C0000012kW06IAE,1.0,0.0,6.0,4.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
001C000001Ruit9IAB006C0000015dk3aIAA,2.0,1.0,1.0,6.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000001Ruit9IAB006C00000176QMWIA2,4.0,1.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000001RusoeIAB006C0000011eLQfIAM,0.0,0.0,1.0,0.0,10.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RusoeIAB006C0000015IaX7IAK,0.0,3.0,2.0,5.0,4.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RusoeIAB006C000001767HBIAY,0.0,1.0,1.0,7.0,6.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rut2bIAB006C0000011eLexIAE,0.0,0.0,4.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
001C000001RutLUIAZ006C0000014oIGRIA2,2.0,0.0,1.0,29.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RutPCIAZ006C0000011eMsfIAE,0.0,0.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
001C000001RutPCIAZ006C0000015dmgXIAQ,3.0,2.0,10.0,12.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
001C000001RutXAIAZ006C0000011i9xyIAA,0.0,0.0,18.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RutglIAB006C0000011eOBKIA2,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
001C000001RutglIAB006C0000014myigIAA,3.0,0.0,1.0,12.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
001C000001RutpJIAR006C0000011eOXSIA2,0.0,0.0,8.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001Ruu06IAB006C0000011eOgSIAU,0.0,0.0,2.0,0.0,16.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001Ruu4IIAR006C0000011eOhkIAE,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
001C000001RuuPCIAZ006C0000011eOqmIAE,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RuuPCIAZ006C0000015gMD1IAM,2.0,0.0,7.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RuuWcIAJ006C0000011eOssIAE,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001Ruz0KIAR006C0000014M6rDIAS,1.0,0.0,0.0,7.0,24.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Ruz2uIAB006C0000011eT6GIAU,0.0,0.0,3.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000001Ruz2uIAB006C0000015ebgeIAA,0.0,1.0,1.0,6.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000001RuzCaIAJ006C0000015hCoXIAU,2.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RuzKGIAZ006C0000014NVPeIAO,7.0,0.0,0.0,0.0,0.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RuzVgIAJ006C0000011eV8RIAU,0.0,0.0,2.0,0.0,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
001C000001RuzVgIAJ006C0000012KRhWIAW,0.0,0.0,4.0,0.0,5.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
001C000001Rv0bzIAB006C0000011eXCzIAM,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
001C000001Rv3yPIAR006C0000012M56EIAS,2.0,0.0,12.0,0.0,10.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001Rv3zTIAR006C0000017AJrQIAW,1.0,2.0,1.0,8.0,1.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
001C000001Rv46eIAB006C0000011eYqmIAE,0.0,0.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000001Rv47kIAB006C0000011eYuPIAU,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
001C000001Rv47kIAB006C0000016X3WXIA0,1.0,1.0,1.0,8.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
001C000001Rv4Q1IAJ006C0000014lqsdIAA,2.0,0.0,1.0,8.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000001Rv4QBIAZ006C0000015Epl8IAC,3.0,0.0,0.0,0.0,0.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QBIAZ006C0000015kyYEIAY,3.0,4.0,4.0,1.0,0.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QCIAZ006C0000013rRbUIAU,1.0,0.0,1.0,2.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QDIAZ006C0000012L9syIAC,0.0,0.0,0.0,2.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QDIAZ006C0000012NlyIIAS,0.0,0.0,1.0,4.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QDIAZ006C0000015h73rIAA,0.0,0.0,1.0,22.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QEIAZ006C0000014mv3LIAQ,4.0,0.0,1.0,2.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QSIAZ006C0000012LFKqIAO,0.0,0.0,2.0,2.0,0.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QWIAZ006C0000011h63gIAA,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001Rv4QWIAZ006C0000014nZ9rIAE,1.0,0.0,0.0,12.0,0.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QXIAZ006C0000012LEiSIAW,0.0,0.0,0.0,1.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QXIAZ006C0000012NlyPIAS,0.0,0.0,0.0,2.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QXIAZ006C0000015lqOAIAY,3.0,1.0,0.0,5.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QXIAZ006C00000176BdDIAU,0.0,2.0,1.0,5.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QYIAZ006C0000013yAmkIAE,0.0,0.0,4.0,2.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QYIAZ006C0000016YUMuIAO,2.0,1.0,2.0,8.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QcIAJ006C0000012KijnIAC,0.0,0.0,1.0,0.0,15.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001Rv4QcIAJ006C0000012NlxiIAC,0.0,0.0,12.0,2.0,68.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QdIAJ006C00000124MvkIAE,0.0,0.0,3.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001Rv4QiIAJ006C00000175kfpIAA,5.0,1.0,6.0,8.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QjIAJ006C0000012LBaSIAW,0.0,0.0,1.0,1.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001Rv4QkIAJ006C0000012LEZuIAO,0.0,0.0,1.0,1.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QkIAJ006C0000012NlyNIAS,0.0,0.0,1.0,2.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QpIAJ006C0000012ND5nIAG,0.0,0.0,3.0,6.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001Rv4QqIAJ006C0000012LEs8IAG,0.0,0.0,1.0,1.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QqIAJ006C0000012NlyTIAS,0.0,0.0,1.0,2.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QtIAJ006C0000012L9cvIAC,0.0,0.0,0.0,1.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QtIAJ006C0000012NlyDIAS,0.0,0.0,1.0,2.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QtIAJ006C0000016aC9tIAE,1.0,0.0,1.0,8.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4QvIAJ006C0000015GLSrIAO,0.0,2.0,0.0,5.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4R4IAJ006C00000175qX5IAI,1.0,2.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4R6IAJ006C0000012LnXcIAK,0.0,0.0,3.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001Rv4R6IAJ006C0000012NlyiIAC,0.0,0.0,8.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv4R6IAJ006C0000014m9raIAA,2.0,0.0,0.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rv9ZAIAZ006C00000124y4pIAA,0.0,0.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RvBSOIA3006C0000011eoVvIAI,0.0,0.0,3.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RvIouIAF006C0000011f1HaIAI,0.0,0.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RvOHXIA3006C0000011f8NmIAI,0.0,0.0,5.0,0.0,8.0,True,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RvOILIA3006C0000011f8T1IAI,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RvOILIA3006C0000012LZwgIAG,0.0,0.0,3.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RvOcEIAV006C0000011f9GoIAI,0.0,0.0,2.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
001C000001RvOmLIAV006C0000011f9g2IAA,0.0,0.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RvOmLIAV006C00000176aIMIAY,0.0,1.0,1.0,8.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RvOscIAF006C0000011f9vCIAQ,0.0,0.0,3.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RvUjiIAF006C0000014oByFIAU,2.0,0.0,0.0,3.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000001RvUjkIAF006C0000015elcKIAQ,3.0,1.0,0.0,3.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RvUjlIAF006C0000014oxu1IAA,0.0,0.0,0.0,29.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RvcbRIAR006C0000011RVY0IAO,0.0,0.0,2.0,0.0,0.0,True,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RvcnpIAB006C00000123ZUcIAM,0.0,0.0,3.0,0.0,0.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
001C000001RvcnpIAB006C00000123ZVuIAM,0.0,0.0,3.0,0.0,0.0,False,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
001C000001RvcnpIAB006C0000012MhKAIA0,0.0,0.0,1.0,2.0,0.0,True,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
001C000001RvdjGIAR006C0000011RYBkIAO,0.0,0.0,1.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
001C000001RveaSIAR006C0000011RZFDIA4,0.0,0.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RvfCTIAZ006C0000011Ra2wIAC,0.0,0.0,2.0,0.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
001C000001RviEmIAJ006C0000011RdZZIA0,0.0,0.0,3.0,0.0,0.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001RviEmIAJ006C0000014lFR6IAM,1.0,0.0,1.0,0.0,0.0,False,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RviIFIAZ006C0000014l7DgIAI,1.0,0.0,1.0,6.0,0.0,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001RviIFIAZ006C0000015h7ogIAA,0.0,1.0,5.0,6.0,5.0,True,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
001C000001Rvj6EIAR006C0000011Rf91IAC,0.0,0.0,2.0,0.0,7.0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
001C000001Rvj6EIAR006C0000013rHhcIAE,5.0,0.0,1.0,3.0,1.0,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
